location,walk,age,total_floors,floor,layout,area,rent
Ota,18,4.0,3.0,1.0,1LDK,40.97,165000.0
Ota,18,4.0,3.0,2.0,1LDK,40.97,169000.0
Ota,5,38.0,5.0,5.0,1K,16.2,64000.0
Ota,5,38.0,5.0,1.0,1R,16.2,65000.0
Ota,5,38.0,5.0,1.0,1R,16.2,65000.0
Ota,5,38.0,5.0,2.0,1R,16.2,70000.0
Ota,1,36.0,1.0,2.0,1R,16.21,62000.0
Ota,19,34.0,3.0,1.0,1K,17.05,64000.0
Ota,19,33.0,4.0,4.0,1R,16.8,67000.0
Ota,6,3.0,5.0,2.0,1LDK,28.24,125000.0
Ota,5,4.0,4.0,2.0,1LDK,24.48,118000.0
Ota,7,8.0,5.0,5.0,1LDK,34.56,132000.0
Ota,5,4.0,4.0,2.0,1LDK,24.48,118000.0
Ota,6,0.0,5.0,2.0,1DK,32.33,156000.0
Ota,6,0.0,5.0,3.0,1DK,32.33,157000.0
Ota,6,3.0,5.0,4.0,1LDK,30.03,125000.0
Ota,6,14.0,3.0,1.0,2LDK,56.16,169100.0
Ota,7,6.0,8.0,7.0,2LDK,41.52,192000.0
Ota,7,0.0,5.0,2.0,1LDK,32.32,147000.0
Ota,7,0.0,5.0,1.0,1LDK,38.15,188000.0
Ota,6,3.0,4.0,3.0,1LDK,31.28,137000.0
Ota,7,0.0,5.0,2.0,1LDK,32.32,147000.0
Ota,7,0.0,5.0,1.0,1LDK,38.15,188000.0
Ota,8,13.0,2.0,1.0,1LDK,44.88,136500.0
Ota,5,13.0,5.0,4.0,1LDK,38.3,133000.0
Ota,8,4.0,5.0,2.0,1K,31.44,123000.0
Ota,8,4.0,5.0,3.0,1K,31.18,124000.0
Ota,7,5.0,4.0,3.0,1DK,20.08,112000.0
Ota,5,7.0,4.0,4.0,1LDK,32.8,132000.0
Ota,7,0.0,5.0,1.0,1DK,25.5,134000.0
Ota,7,0.0,5.0,3.0,1DK,25.5,136000.0
Ota,5,7.0,6.0,4.0,1DK,25.96,120000.0
Ota,5,7.0,6.0,6.0,1LDK,34.85,150000.0
Ota,4,12.0,4.0,3.0,1LDK,39.07,128000.0
Ota,4,12.0,4.0,3.0,1LDK,39.07,128000.0
Ota,5,7.0,6.0,6.0,1LDK,34.85,150000.0
Ota,5,7.0,6.0,6.0,1LDK,34.85,160000.0
Ota,12,7.0,3.0,2.0,1LDK,30.84,122000.0
Ota,8,0.0,5.0,1.0,1LDK,29.23,152000.0
Ota,8,0.0,5.0,1.0,1LDK,29.23,153000.0
Ota,7,0.0,4.0,2.0,1DK,30.58,148000.0
Ota,7,0.0,4.0,3.0,1DK,30.58,149000.0
Ota,9,7.0,3.0,3.0,1K,26.69,96000.0
Ota,9,7.0,3.0,1.0,1LDK,40.63,135000.0
Ota,6,10.0,5.0,3.0,1LDK,34.72,165000.0
Ota,5,11.0,12.0,2.0,1LDK,33.18,170000.0
Ota,4,2.0,13.0,13.0,1DK,25.37,147000.0
Ota,4,2.0,13.0,2.0,1LDK,28.92,149000.0
Ota,6,2.0,7.0,1.0,1LDK,33.42,160000.0
Ota,6,2.0,7.0,2.0,1LDK,33.42,160000.0
Ota,5,4.0,6.0,4.0,1LDK,29.65,140000.0
Ota,5,4.0,6.0,5.0,1LDK,29.65,142000.0
Ota,8,4.0,4.0,1.0,1LDK,37.95,146900.0
Ota,8,4.0,4.0,1.0,1LDK,37.95,151900.0
Ota,7,11.0,10.0,5.0,1LDK,44.53,170000.0
Ota,7,11.0,10.0,2.0,1LDK,44.53,186000.0
Ota,7,17.0,5.0,2.0,1K,26.53,93000.0
Ota,7,17.0,5.0,2.0,1LDK,55.24,150000.0
Ota,6,6.0,4.0,2.0,1R,26.2,120000.0
Ota,6,6.0,4.0,4.0,1LDK,32.01,151000.0
Ota,4,10.0,4.0,3.0,1LDK,35.8,140000.0
Ota,4,10.0,4.0,3.0,1LDK,35.8,140000.0
Ota,7,4.0,4.0,2.0,1LDK,38.91,177000.0
Ota,5,3.0,3.0,1.0,1LDK,37.34,145000.0
Ota,7,11.0,10.0,5.0,1LDK,44.53,170000.0
Ota,7,11.0,10.0,2.0,1LDK,44.53,186000.0
Ota,6,0.0,5.0,2.0,1DK,32.33,156000.0
Ota,6,0.0,5.0,4.0,1DK,31.51,161000.0
Ota,7,13.0,6.0,6.0,2DK,41.44,175000.0
Ota,6,9.0,4.0,1.0,1LDK,38.57,154000.0
Ota,6,9.0,4.0,1.0,1LDK,38.57,164000.0
Ota,6,9.0,4.0,1.0,1LDK,38.57,154000.0
Ota,6,8.0,6.0,5.0,1LDK,47.99,168000.0
Ota,6,8.0,6.0,5.0,1LDK,47.99,178000.0
Ota,8,9.0,5.0,2.0,1DK,34.65,161000.0
Ota,8,9.0,5.0,2.0,1DK,34.65,166000.0
Ota,7,0.0,4.0,4.0,1DK,33.75,142000.0
Ota,7,0.0,4.0,4.0,2K,33.75,142000.0
Ota,6,16.0,10.0,3.0,1R,33.24,135000.0
Ota,6,16.0,10.0,3.0,1R,33.24,140000.0
Ota,6,6.0,3.0,1.0,1LDK,38.6,139000.0
Ota,7,8.0,4.0,4.0,1K,20.61,92000.0
Ota,7,4.0,4.0,4.0,1K,19.05,93000.0
Ota,7,4.0,4.0,4.0,1K,19.05,93000.0
Ota,9,7.0,5.0,1.0,1LDK,40.65,145000.0
Ota,7,8.0,5.0,4.0,1K,25.32,95500.0
Ota,5,9.0,3.0,2.0,1LDK,41.5,155000.0
Ota,3,10.0,5.0,5.0,2LDK,49.81,200000.0
Ota,7,10.0,7.0,5.0,1DK,30.78,126000.0
Ota,7,4.0,4.0,2.0,1DK,25.83,128000.0
Ota,7,4.0,4.0,4.0,1R,25.83,129000.0
Ota,5,40.0,3.0,1.0,2LDK,50.0,128000.0
Ota,6,3.0,4.0,1.0,1DK,25.75,120000.0
Ota,6,3.0,7.0,3.0,1DK,28.39,122000.0
Ota,6,3.0,7.0,3.0,1DK,30.79,126500.0
Ota,8,12.0,5.0,1.0,1K,25.8,102000.0
Ota,8,12.0,5.0,3.0,1K,25.52,103000.0
Ota,9,5.0,5.0,2.0,2K,25.61,123000.0
Ota,9,5.0,5.0,2.0,2K,25.78,128000.0
Ota,7,9.0,12.0,10.0,1K,21.08,103000.0
Ota,7,9.0,12.0,2.0,1K,21.78,108000.0
Ota,7,11.0,2.0,2.0,1K,25.35,109500.0
Ota,7,11.0,2.0,3.0,1LDK,40.67,180000.0
Ota,7,11.0,2.0,3.0,1LDK,40.67,180000.0
Ota,7,4.0,4.0,4.0,1LDK,40.82,185000.0
Ota,6,0.0,14.0,3.0,1K,27.92,142000.0
Ota,6,0.0,14.0,3.0,1K,28.06,143000.0
Ota,12,6.0,3.0,1.0,2LDK,46.89,153000.0
Ota,6,5.0,5.0,3.0,2K,25.83,145000.0
Ota,7,14.0,9.0,4.0,1K,20.79,91000.0
Ota,7,7.0,4.0,2.0,1K,24.7,102000.0
Ota,5,0.0,4.0,1.0,1LDK,34.06,165000.0
Ota,5,0.0,4.0,2.0,1DK,34.06,168000.0
Ota,9,4.0,3.0,1.0,1LDK,40.27,151500.0
Ota,9,5.0,5.0,2.0,2K,25.61,123000.0
Ota,7,19.0,8.0,2.0,1K,26.7,110000.0
Ota,7,19.0,8.0,7.0,1LDK,37.5,160000.0
Ota,7,14.0,8.0,5.0,1K,20.52,91000.0
Ota,9,10.0,4.0,1.0,1DK,29.36,99000.0
Ota,9,10.0,4.0,4.0,1DK,29.47,101000.0
Ota,8,9.0,3.0,3.0,1K,25.01,100000.0
Ota,3,7.0,4.0,3.0,1LDK,35.36,135000.0
Ota,5,5.0,5.0,3.0,1LDK,34.95,167000.0
Ota,6,6.0,5.0,2.0,1K,25.86,104000.0
Ota,5,12.0,3.0,1.0,1LDK,44.57,162000.0
Ota,7,3.0,4.0,4.0,1K,19.26,110000.0
Ota,7,3.0,4.0,1.0,1K,23.3,115000.0
Ota,4,0.0,4.0,1.0,1DK,25.38,147000.0
Ota,4,0.0,4.0,2.0,1DK,25.38,152000.0
Ota,7,9.0,5.0,1.0,1K,25.84,110000.0
